gene_name	Chromosome	seqnames	Cell Type	LSK+ WT rep1 (FPKM)	LSK+ XistΔ/Δ rep1 (FPK	LSK+ WT rep2 (FPKM)	LSK+ XistΔ/Δ rep2 (FPK	FoldChange_1	FoldChange_2	FoldChange
Fyb	chr15	autosomes	LSK+ and Lin-	11.21138671	13.08196088	11.70522109	13.2918739	1.166845923	1.135550863	1.151198393
Pabpc1	chr15	autosomes	LSK+ and Lin-	106.7731227	135.878263	110.0233045	115.7868356	1.27258864	1.052384639	1.162486639
Fam49b	chr15	autosomes	LSK+ and Lin-	46.78443959	52.43012444	41.60561079	48.55697257	1.120674414	1.167077508	1.143875961
Ly6e	chr15	autosomes	LSK+ and Lin-	305.5429659	403.1963115	237.4576948	332.6533358	1.319605936	1.400895162	1.360250549
Exosc4	chr15	autosomes	LSK+ and Lin-	41.97028317	42.89832945	36.22936837	37.2166621	1.022111985	1.027251199	1.024681592
Zfp251	chr15	autosomes	LSK+ and Lin-	8.13704774	8.393571208	9.614556198	11.00076144	1.031525373	1.144177767	1.08785157
Rpl8	chr15	autosomes	LSK+ and Lin-	357.735984	409.47881	369.8605643	398.6978902	1.144639702	1.077968101	1.111303901
Kctd17	chr15	autosomes	LSK+ and Lin-	18.48888596	22.26243037	14.58823516	16.50452554	1.204097987	1.131358616	1.167728301
H1f0	chr15	autosomes	LSK+ and Lin-	108.081927	128.9600348	123.4528163	133.0392021	1.193169278	1.077652224	1.135410751
Polr2f	chr15	autosomes	LSK+ and Lin-	74.73829119	83.45657801	67.25315352	71.45587432	1.116650872	1.062491059	1.089570966
Tmem184b	chr15	autosomes	LSK+ and Lin-	15.6819734	21.17744976	16.51249525	18.15162318	1.350432706	1.099265914	1.22484931
Slc25a17	chr15	autosomes	LSK+ and Lin-	61.20893058	61.29676995	63.50535214	64.79136175	1.001435074	1.020250413	1.010842744
Cenpm	chr15	autosomes	LSK+ and Lin-	43.30193789	48.44098346	27.15411239	42.87189142	1.118679344	1.578836045	1.348757694
Poldip3	chr15	autosomes	LSK+ and Lin-	82.70347858	97.92728161	74.82231062	91.44208144	1.184076937	1.222123197	1.203100067
Tspo	chr15	autosomes	LSK+ and Lin-	151.1988734	239.5382811	181.763488	250.165237	1.584259695	1.376322823	1.480291259
Pus7l	chr15	autosomes	LSK+ and Lin-	14.25768245	15.27773063	13.32783228	15.35199249	1.071543758	1.151874676	1.111709217
Mfsd5	chr15	autosomes	LSK+ and Lin-	64.51606396	76.10616724	52.82566644	58.96128448	1.179646782	1.116148427	1.147897604
Espl1	chr15	autosomes	LSK+ and Lin-	9.537170999	15.85448755	6.686834263	11.82236093	1.662388936	1.768005675	1.715197306
Tfap4	chr16	autosomes	LSK+ and Lin-	26.04930946	26.64693946	21.23078893	23.10351341	1.022942259	1.088207955	1.055575107
Tmem186	chr16	autosomes	LSK+ and Lin-	30.42353397	33.28826908	30.86362268	32.74914561	1.094161813	1.061092081	1.077626947
Rrn3	chr16	autosomes	LSK+ and Lin-	32.05400473	35.35351491	29.20805117	31.21091614	1.102935973	1.068572359	1.085754166
Mzt2	chr16	autosomes	LSK+ and Lin-	21.19226147	23.06728818	18.81701036	20.57800338	1.088476952	1.093585165	1.091031059
Hic2	chr16	autosomes	LSK+ and Lin-	2.097337393	2.48107638	2.119753789	2.70684728	1.182964834	1.276963058	1.229963946
Rtn4r	chr16	autosomes	LSK+ and Lin-	2.649738808	5.029439848	1.930822588	4.266441852	1.898088911	2.209649855	2.053869383
Rfc4	chr16	autosomes	LSK+ and Lin-	79.89290069	80.20222738	67.1827074	81.71663619	1.003871767	1.216334372	1.110103069
Gm4737	chr16	autosomes	LSK+ and Lin-	7.6943669	9.023198135	5.638935027	9.495493921	1.172701829	1.683916178	1.428309004
Gart	chr16	autosomes	LSK+ and Lin-	129.7889659	147.7448854	82.18053461	123.8565462	1.138347042	1.50712753	1.322737286
Donson	chr16	autosomes	LSK+ and Lin-	14.67004068	16.09080428	12.00731835	15.15434357	1.096847966	1.262092262	1.179470114
Hlcs	chr16	autosomes	LSK+ and Lin-	10.85024827	11.92031454	9.274886674	10.8593174	1.098621363	1.170830198	1.13472578
Psmg1	chr16	autosomes	LSK+ and Lin-	66.36940548	67.51890475	59.29255377	63.68933748	1.017319716	1.074154062	1.045736889
Mx2	chr16	autosomes	LSK+ and Lin-	1.205983074	5.426403089	2.789798593	5.458554675	4.4995682	1.956612455	3.228090327
Fgfr1op	chr17	autosomes	LSK+ and Lin-	30.30056437	31.25137633	23.06153858	25.38806476	1.031379348	1.100883389	1.066131369
Ccnf	chr17	autosomes	LSK+ and Lin-	30.8383285	36.41080306	24.06028987	35.918054	1.18069963	1.492835464	1.336767547
Nthl1	chr17	autosomes	LSK+ and Lin-	17.39001894	18.8909965	20.31343739	21.5751843	1.086312589	1.062113904	1.074213247
Atp6v0e	chr17	autosomes	LSK+ and Lin-	132.8385334	135.4543679	134.5609638	138.2681045	1.019691835	1.027549897	1.023620866
Cuta	chr17	autosomes	LSK+ and Lin-	91.5597619	103.1056005	81.19485263	91.28686762	1.126101667	1.124293778	1.125197722
Bak1	chr17	autosomes	LSK+ and Lin-	2.060269909	3.516727592	3.325216094	6.176596183	1.706925669	1.857502192	1.782213931
Wiz	chr17	autosomes	LSK+ and Lin-	30.49658832	30.91982832	19.78959397	28.06751458	1.013878274	1.418296637	1.216087456
Tapbp	chr17	autosomes	LSK+ and Lin-	209.6987519	218.9158388	193.1623819	227.0617353	1.043953943	1.175496662	1.109725303
Lsm2	chr17	autosomes	LSK+ and Lin-	60.82643561	70.8517745	54.59809022	57.64992684	1.16481878	1.055896399	1.110357589
D17H6S56E-5	chr17	autosomes	LSK+ and Lin-	282.4598543	386.3621723	239.7450483	348.1148329	1.36784809	1.45202095	1.40993452
Csnk2b	chr17	autosomes	LSK+ and Lin-	47.09505864	53.28241453	40.80725467	48.09607922	1.13138015	1.178615901	1.154998026
Ddx39b	chr17	autosomes	LSK+ and Lin-	230.0779346	251.5183066	202.2357039	250.6990834	1.093187432	1.239638098	1.166412765
Tcf19	chr17	autosomes	LSK+ and Lin-	32.16267939	38.47121557	32.75207732	43.822626	1.196144609	1.338010581	1.267077595
Gtf2h4	chr17	autosomes	LSK+ and Lin-	31.64406249	32.92120896	28.42693063	31.45798423	1.040359751	1.10662613	1.07349294
Tubb5	chr17	autosomes	LSK+ and Lin-	412.5493056	575.7739287	309.0950821	519.7011829	1.395648765	1.68136348	1.538506122
C920025E04Rik	chr17	autosomes	LSK+ and Lin-	6.151248056	11.39380195	10.81962782	12.15546537	1.85227483	1.123464279	1.487869554
Mut	chr17	autosomes	LSK+ and Lin-	23.65121275	27.20200497	23.59187968	25.76189575	1.150131508	1.091981483	1.121056495
Mrpl2	chr17	autosomes	LSK+ and Lin-	71.38500407	71.77683762	63.57716279	68.91549656	1.005489018	1.083966216	1.044727617
Ccnd3	chr17	autosomes	LSK+ and Lin-	123.466936	147.8325078	84.62221911	106.7918898	1.197344913	1.261984038	1.229664476
Gm6548	chr17	autosomes	LSK+ and Lin-	11.36578311	11.65250597	14.20687351	15.19334372	1.025226846	1.069436123	1.047331485
Mtpap	chr18	autosomes	LSK+ and Lin-	32.98332518	33.96122021	30.51157622	32.40828386	1.029648164	1.062163542	1.045905853
Snrpd1	chr18	autosomes	LSK+ and Lin-	43.20293585	45.29135913	36.32589697	38.81090949	1.048339847	1.068408841	1.058374344
Elp2	chr18	autosomes	LSK+ and Lin-	78.44646917	79.89790271	58.83504441	71.9715498	1.018502216	1.223276884	1.12088955
Sft2d3	chr18	autosomes	LSK+ and Lin-	9.961433125	10.03551838	12.50793183	13.2159841	1.007437208	1.056608261	1.032022735
Bin1	chr18	autosomes	LSK+ and Lin-	42.96504214	49.92467034	27.32391331	42.72326056	1.161983507	1.563584984	1.362784245
Brd8	chr18	autosomes	LSK+ and Lin-	50.01845971	52.82087029	39.34083421	50.75705993	1.056027527	1.290187688	1.173107607
Cdc25c	chr18	autosomes	LSK+ and Lin-	13.30376038	13.78299192	12.16793823	14.28306221	1.036022262	1.17382764	1.104924951
Ticam2	chr18	autosomes	LSK+ and Lin-	14.56915743	16.31095705	12.56016772	14.59854258	1.119553903	1.162288825	1.140921364
Prrc1	chr18	autosomes	LSK+ and Lin-	18.27100849	21.0784339	15.39532148	16.64923578	1.15365465	1.08144775	1.1175512
Iigp1	chr18	autosomes	LSK+ and Lin-	6.751143809	19.67751112	12.3229626	14.69661278	2.914692929	1.192620091	2.05365651
Camk2a	chr18	autosomes	LSK+ and Lin-	5.792285516	6.202712681	4.845253029	5.089332973	1.070857551	1.050375067	1.060616309
Afap1l1	chr18	autosomes	LSK+ and Lin-	91.21678689	109.1014456	81.24329257	88.61776454	1.196067625	1.090770225	1.143418925
Pmaip1	chr18	autosomes	LSK+ and Lin-	0.505469385	1.14098235	0.225020837	1.001654447	2.257272912	4.451385307	3.354329109
Atp5a1	chr18	autosomes	LSK+ and Lin-	598.6360722	633.1777943	494.0487679	615.695037	1.057700703	1.246223201	1.151961952
Slc14a1	chr18	autosomes	LSK+ and Lin-	27.16962197	31.76922552	35.07696305	36.90613227	1.169292144	1.052147309	1.110719726
Ndufs8	chr19	autosomes	LSK+ and Lin-	119.6678291	126.5852008	100.9081641	112.5801995	1.057804773	1.115669881	1.086737327
Ndufv1	chr19	autosomes	LSK+ and Lin-	139.1373075	142.675071	107.7704766	130.2543409	1.02542642	1.208627306	1.117026863
Mrpl11	chr19	autosomes	LSK+ and Lin-	15.76382089	17.68488496	16.3763996	16.85497985	1.121865383	1.029223777	1.07554458
Banf1	chr19	autosomes	LSK+ and Lin-	169.8859121	171.3362776	133.443553	154.2349134	1.008537291	1.155806406	1.082171849
Rnaseh2c	chr19	autosomes	LSK+ and Lin-	63.75624721	68.96580386	51.74292878	58.14216896	1.081710528	1.123673714	1.102692121
Rela	chr19	autosomes	LSK+ and Lin-	103.7199963	107.3943003	88.75150543	98.86037062	1.035425224	1.113900774	1.074662999
Dpf2	chr19	autosomes	LSK+ and Lin-	75.41297851	77.09712679	70.16523754	77.80884628	1.02233234	1.10893726	1.0656348
Rasgrp2	chr19	autosomes	LSK+ and Lin-	65.80166193	70.93167425	53.05501346	67.03006533	1.077961744	1.26340681	1.170684277
Cox8a	chr19	autosomes	LSK+ and Lin-	133.3616914	137.9344031	112.7696356	147.2942193	1.034288045	1.306151416	1.17021973
Atl3	chr19	autosomes	LSK+ and Lin-	2.361228876	3.017318372	2.079255919	2.438123986	1.277859339	1.172594467	1.225226903
Ubxn1	chr19	autosomes	LSK+ and Lin-	118.1005252	121.0314148	107.6676717	113.7784131	1.024816906	1.056755583	1.040786244
Ganab	chr19	autosomes	LSK+ and Lin-	62.25453722	74.48974978	61.98089001	67.43177117	1.196535274	1.087944545	1.14223991
Eef1g	chr19	autosomes	LSK+ and Lin-	20.62394148	23.49731943	21.84103581	23.7039212	1.139322445	1.085292905	1.112307675
Asrgl1	chr19	autosomes	LSK+ and Lin-	36.51443182	38.58449577	30.49519541	38.97676754	1.056691665	1.278128145	1.167409905
Fads1	chr19	autosomes	LSK+ and Lin-	48.21526388	52.05483269	42.97244961	51.41410099	1.079633886	1.196443336	1.138038611
Prpf19	chr19	autosomes	LSK+ and Lin-	42.141409	47.1313203	30.2898872	42.39339045	1.118408744	1.399588918	1.258998831
Ms4a6c	chr19	autosomes	LSK+ and Lin-	5.561839748	18.87992864	7.575488639	15.82095123	3.394547397	2.088439701	2.741493549
Mrpl16	chr19	autosomes	LSK+ and Lin-	44.12458843	47.21408312	34.73904605	38.55856533	1.07001753	1.109948882	1.089983206
Fam111a	chr19	autosomes	LSK+ and Lin-	52.65092387	55.88478228	40.45024596	61.48821113	1.061420735	1.520094864	1.290757799
Psat1	chr19	autosomes	LSK+ and Lin-	56.41058565	72.21680255	43.91568015	59.60140666	1.280199482	1.357178267	1.318688875
Ifit3	chr19	autosomes	LSK+ and Lin-	0.460981312	1.534544167	0.87033099	2.590493758	3.328864156	2.976446649	3.152655402
Ifit1bl1	chr19	autosomes	LSK+ and Lin-	2.217242052	3.856928695	4.171192443	5.859483614	1.739516302	1.404750247	1.572133275
Cep55	chr19	autosomes	LSK+ and Lin-	20.20281228	24.94177457	17.62809024	21.11801791	1.234569436	1.197975369	1.216272403
Dntt	chr19	autosomes	LSK+ and Lin-	321.2737978	354.6367593	148.7158298	286.8199175	1.103845884	1.928644165	1.516245024
Fbxw4	chr19	autosomes	LSK+ and Lin-	16.61692512	16.6697023	16.30120267	20.18072136	1.003176109	1.237989722	1.120582916
Usmg5	chr19	autosomes	LSK+ and Lin-	2.46612953	3.27459425	2.781532366	3.189218624	1.327827354	1.146568943	1.237198148
Sephs1	chr2	autosomes	LSK+ and Lin-	34.19056794	35.98368527	30.12581881	36.3098624	1.052444795	1.205273876	1.128859336
Atp5c1	chr2	autosomes	LSK+ and Lin-	115.1300828	127.6246283	119.1385542	122.6484893	1.108525463	1.029460951	1.068993207
C330006A16Rik	chr2	autosomes	LSK+ and Lin-	60.51563573	62.14627435	43.65355886	49.90168941	1.026945741	1.143129924	1.085037832
Dnlz	chr2	autosomes	LSK+ and Lin-	12.91229714	15.46198933	15.81618756	15.90200552	1.197462324	1.005425957	1.10144414
Rpl7a	chr2	autosomes	LSK+ and Lin-	14.15951702	18.22508011	17.09727867	17.1324119	1.287125831	1.002054902	1.144590366
Mrps2	chr2	autosomes	LSK+ and Lin-	47.50918697	49.70476394	39.26959	42.90383381	1.046213735	1.092546008	1.069379872
Wdr34	chr2	autosomes	LSK+ and Lin-	35.06183777	37.79951711	31.08980537	40.30102705	1.078081456	1.296277882	1.187179669
Endog	chr2	autosomes	LSK+ and Lin-	13.19320126	13.99280245	7.165510479	8.235266623	1.060607064	1.149292384	1.104949724
Abl1	chr2	autosomes	LSK+ and Lin-	17.74932314	22.73214807	17.02057364	20.7836015	1.280733236	1.221087017	1.250910127
Ndufa8	chr2	autosomes	LSK+ and Lin-	134.3331059	137.8092648	123.6670851	130.3469439	1.025877157	1.054014848	1.039946002
Ppp6c	chr2	autosomes	LSK+ and Lin-	37.98900761	41.48423797	41.70245428	45.8887059	1.092006361	1.100383819	1.09619509
Zeb2	chr2	autosomes	LSK+ and Lin-	6.313921766	8.033706427	5.351133737	8.042813281	1.272379786	1.503011077	1.387695432
Arl6ip6	chr2	autosomes	LSK+ and Lin-	20.30496325	22.02478609	18.41111248	22.43487675	1.084699628	1.218550849	1.151625239
Psmd14	chr2	autosomes	LSK+ and Lin-	106.5577755	108.4962227	102.0950468	106.3424319	1.018191514	1.041602265	1.029896889
Ola1	chr2	autosomes	LSK+ and Lin-	29.90357902	30.08945393	23.18348295	27.70031292	1.006215808	1.194829654	1.100522731
2700094K13Rik	chr2	autosomes	LSK+ and Lin-	111.377684	119.04733	99.95673927	125.6705745	1.068861604	1.25724964	1.163055622
Med19	chr2	autosomes	LSK+ and Lin-	25.02098553	26.61963358	24.61981114	25.7536876	1.063892289	1.046055449	1.054973869
Mtch2	chr2	autosomes	LSK+ and Lin-	28.86732726	30.73527099	29.91833071	30.86642829	1.064707886	1.031689522	1.048198704
Dnajc24	chr2	autosomes	LSK+ and Lin-	12.61859803	12.81220557	13.0050354	13.28052317	1.015343032	1.021183162	1.018263097
Emc7	chr2	autosomes	LSK+ and Lin-	53.04500894	55.78946021	51.05607215	56.41641139	1.051738162	1.10498926	1.078363711
Vps18	chr2	autosomes	LSK+ and Lin-	28.56705771	28.98663338	25.99634207	31.54034892	1.014687395	1.213261036	1.113974216
1700020I14Rik	chr2	autosomes	LSK+ and Lin-	17.55372638	19.34146469	18.06379912	19.9703055	1.101843807	1.105542935	1.103693371
Nusap1	chr2	autosomes	LSK+ and Lin-	54.16254834	60.70400969	42.84402099	61.07794616	1.120774623	1.425588559	1.273181591
Trp53bp1	chr2	autosomes	LSK+ and Lin-	9.769974859	12.24568584	10.75172494	12.39665018	1.253399934	1.152991753	1.203195843
Itpripl1	chr2	autosomes	LSK+ and Lin-	6.487628409	6.832725414	3.984361621	4.788183503	1.053193091	1.201744209	1.12746865
Stard7	chr2	autosomes	LSK+ and Lin-	108.4291183	111.5531912	85.93712849	106.2707872	1.028812121	1.236610869	1.132711495
Ckap2l	chr2	autosomes	LSK+ and Lin-	35.0858652	45.83396934	26.91001778	44.2525876	1.306337155	1.644465194	1.475401175
Cdc25b	chr2	autosomes	LSK+ and Lin-	19.55239964	22.67401424	13.56803351	18.00459491	1.159653785	1.326986323	1.243320054
Trmt6	chr2	autosomes	LSK+ and Lin-	26.9027372	30.78502382	19.75735518	23.65299448	1.144308239	1.197174129	1.170741184
Xrn2	chr2	autosomes	LSK+ and Lin-	75.86237089	80.14480124	62.74729957	76.13705616	1.056449994	1.213391758	1.134920876
Abhd12	chr2	autosomes	LSK+ and Lin-	37.54114589	43.70213277	32.87942101	38.74286012	1.164112915	1.17833158	1.171222248
Bcl2l1	chr2	autosomes	LSK+ and Lin-	19.01992522	24.15662298	17.5098857	19.49637943	1.270069293	1.11344984	1.191759566
Tspyl3	chr2	autosomes	LSK+ and Lin-	18.04121768	18.13129871	18.58261746	19.27396339	1.004993068	1.037203905	1.021098487
Raly	chr2	autosomes	LSK+ and Lin-	112.6680176	142.3255003	82.1696059	154.4998924	1.263228939	1.880255974	1.571742457
Dynlrb1	chr2	autosomes	LSK+ and Lin-	60.52428189	64.31854052	57.51665348	62.27422601	1.062689858	1.082716435	1.072703146
Scand1	chr2	autosomes	LSK+ and Lin-	50.53077775	53.16724408	53.68838677	58.27154698	1.052175455	1.085365951	1.068770703
Tti1	chr2	autosomes	LSK+ and Lin-	24.13649714	24.26467453	22.32860877	27.42194413	1.005310522	1.228108048	1.116709285
Fam83d	chr2	autosomes	LSK+ and Lin-	8.443168056	13.86793366	7.624393548	11.9231933	1.642503568	1.563821861	1.603162715
Ube2c	chr2	autosomes	LSK+ and Lin-	72.11155234	81.70115335	56.12831776	66.36675525	1.132982868	1.182411266	1.157697067
Rtfdc1	chr2	autosomes	LSK+ and Lin-	84.66148335	87.9946216	78.12345392	82.13685495	1.039370185	1.05137255	1.045371367
Ythdf1	chr2	autosomes	LSK+ and Lin-	55.66680706	60.78895162	48.30752434	54.03512369	1.092014341	1.118565367	1.105289854
Helz2	chr2	autosomes	LSK+ and Lin-	1.624151838	2.304675147	1.937364813	2.426520711	1.419002271	1.252485177	1.335743724
Car13	chr3	autosomes	LSK+ and Lin-	1.628634414	2.691960255	1.856573039	2.233809429	1.652894125	1.203189631	1.428041878
Ythdf3	chr3	autosomes	LSK+ and Lin-	18.22122768	23.40731036	17.91529946	18.67995363	1.284617632	1.042681629	1.163649631
Ect2	chr3	autosomes	LSK+ and Lin-	22.25492428	30.66230711	20.85000718	31.35610234	1.377776294	1.503889282	1.440832788
Acad9	chr3	autosomes	LSK+ and Lin-	26.26018444	27.06139031	23.59787336	27.55067897	1.030510291	1.167506857	1.099008574
Ccna2	chr3	autosomes	LSK+ and Lin-	61.51382889	72.58013596	47.92064215	68.39203009	1.1798995	1.427193523	1.303546511
Elf2	chr3	autosomes	LSK+ and Lin-	20.85125661	22.0163844	21.95749148	25.01686846	1.055878061	1.139331808	1.097604934
Eif2a	chr3	autosomes	LSK+ and Lin-	26.6939277	27.38884333	30.09481975	30.12576717	1.026032723	1.00102833	1.013530527
P2ry14	chr3	autosomes	LSK+ and Lin-	29.53940466	32.17648445	37.25445016	39.73032146	1.089273288	1.066458404	1.077865846
Gmps	chr3	autosomes	LSK+ and Lin-	32.9209277	33.60025633	23.79159953	30.01275368	1.020635161	1.261485325	1.141060243
Ssr3	chr3	autosomes	LSK+ and Lin-	84.92784706	101.8726338	82.54571791	96.99685305	1.199519797	1.175068259	1.187294028
Lxn	chr3	autosomes	LSK+ and Lin-	44.64751578	44.85403275	46.13188976	51.25200019	1.004625498	1.110988526	1.057807012
Cct3	chr3	autosomes	LSK+ and Lin-	264.3355	267.9336	232.2026	256.3776	1.013611868	1.104111668	1.058861768
Rusc1	chr3	autosomes	LSK+ and Lin-	9.411988	9.546766	7.694342	8.460404	1.014319823	1.09956173	1.056940776
Mtx1	chr3	autosomes	LSK+ and Lin-	45.42583	46.4944	42.90812	43.7984	1.023523401	1.02074852	1.02213596
Il6ra	chr3	autosomes	LSK+ and Lin-	14.94959	20.77166	13.27216	17.48862	1.389446801	1.317692071	1.353569436
Tuft1	chr3	autosomes	LSK+ and Lin-	5.598131	6.828023	6.543511	7.533147	1.219696895	1.151239296	1.185468096
Pogz	chr3	autosomes	LSK+ and Lin-	4.853652	6.07417	5.559141	5.994349	1.251463846	1.078286915	1.164875381
Rfx5	chr3	autosomes	LSK+ and Lin-	17.20254	17.30407	23.17103	23.89892	1.005902035	1.031413796	1.018657915
Mrps21	chr3	autosomes	LSK+ and Lin-	27.99232	28.64482	27.05938	28.10599	1.023309965	1.03867827	1.030994117
Phgdh	chr3	autosomes	LSK+ and Lin-	71.9466	79.65933	51.09863	68.28641	1.107200757	1.336364791	1.221782774
Atp1a1	chr3	autosomes	LSK+ and Lin-	36.77845	61.2208	50.91532	80.16017	1.664583472	1.574382131	1.619482802
Csde1	chr3	autosomes	LSK+ and Lin-	121.5989	122.143	118.2043	124.743	1.004474547	1.055316939	1.029895743
Cept1	chr3	autosomes	LSK+ and Lin-	20.09169	20.84542	24.13881	24.35615	1.037514515	1.009003758	1.023259136
Ahcyl1	chr3	autosomes	LSK+ and Lin-	89.84444	91.09664	77.40672	88.39129	1.013937423	1.141907188	1.077922306
A930005H10Rik	chr3	autosomes	LSK+ and Lin-	13.09665	20.70415	17.0898	23.0778	1.580873735	1.35038444	1.465629087
Ppa2	chr3	autosomes	LSK+ and Lin-	50.91798	50.94842	48.71931	50.44297	1.000597824	1.035379401	1.017988613
Metap1	chr3	autosomes	LSK+ and Lin-	18.51445	21.20549	18.22639	19.59416	1.145348093	1.075043385	1.110195739
Tspan5	chr3	autosomes	LSK+ and Lin-	24.5353	25.73058	20.42026	22.03374	1.048716747	1.079013685	1.063865216
Pigk	chr3	autosomes	LSK+ and Lin-	15.27728	17.5489	15.25417	15.78443	1.148692699	1.034761642	1.091727171
Ptger3	chr3	autosomes	LSK+ and Lin-	33.85391	37.65514	18.19156	27.99346	1.112283337	1.538815802	1.32554957
Ripk2	chr4	autosomes	LSK+ and Lin-	13.29224	13.3906	12.59385	14.42912	1.007399806	1.145727478	1.076563642
Tstd3	chr4	autosomes	LSK+ and Lin-	2.75043	2.754831	3.298254	3.565942	1.001600113	1.081160517	1.041380315
B4galt1	chr4	autosomes	LSK+ and Lin-	15.58983	24.16775	16.01946	21.4627	1.550225371	1.339789231	1.445007301
Melk	chr4	autosomes	LSK+ and Lin-	16.51145	18.08821	12.43525	19.30307	1.095494944	1.552286444	1.323890694
Aldh1b1	chr4	autosomes	LSK+ and Lin-	15.79543	18.43275	12.62045	15.8875	1.166967281	1.258869533	1.212918407
Anp32b	chr4	autosomes	LSK+ and Lin-	265.1862	275.2376	175.7514	253.6347	1.037903179	1.443144692	1.240523935
Nans	chr4	autosomes	LSK+ and Lin-	45.35587	50.66494	29.59458	43.19801	1.117053647	1.459659505	1.288356576
Tgfbr1	chr4	autosomes	LSK+ and Lin-	6.919219	10.94611	6.463596	8.843389	1.581986348	1.368184057	1.475085203
Erp44	chr4	autosomes	LSK+ and Lin-	49.73508	50.20014	42.30298	48.00874	1.009350744	1.134878441	1.072114593
Prpf4	chr4	autosomes	LSK+ and Lin-	17.56424	17.78044	15.06949	17.18592	1.012309101	1.1404447	1.0763769
6330416G13Rik	chr4	autosomes	LSK+ and Lin-	11.41786	11.51204	9.67761	11.00173	1.008248481	1.136823038	1.072535759
Trim32	chr4	autosomes	LSK+ and Lin-	15.55575	15.72828	14.15191	17.08314	1.011091076	1.207126105	1.10910859
