gene_name	Chromosome	seqnames	Cell Type	Lin- WT rep1 (FPKM)	Lin- XistΔ/Δ rep1 (FPK	Lin- WT rep2 (FPKM)	Lin- XistΔ/Δ rep2 (FPK	FoldChange_1	FoldChange_2	FoldChange
Eif4a3	chr11	autosomes	LSK+ and Lin-	52.1471319	55.87900169	43.07342915	57.07428561	1.071564239	1.325046246	1.198305242
Alyref	chr11	autosomes	LSK+ and Lin-	80.51979035	82.79179055	60.40132311	72.48731144	1.028216668	1.200094761	1.114155715
Tbcd	chr11	autosomes	LSK+ and Lin-	12.17819656	14.12515503	13.15568859	17.00177281	1.159872479	1.292351419	1.226111949
Fkbp1b	chr12	autosomes	LSK+ and Lin-	3.717001841	4.344758688	4.413898534	6.500795138	1.168887957	1.472801218	1.320844588
Heatr5a	chr12	autosomes	LSK+ and Lin-	23.87380577	26.2058945	26.3982888	26.45393362	1.097683995	1.002107895	1.049895945
Nfkbia	chr12	autosomes	LSK+ and Lin-	25.40228539	37.54206588	38.25916627	39.75516871	1.477901114	1.039101804	1.258501459
Prps1l3	chr12	autosomes	LSK+ and Lin-	27.4425149	31.54366629	20.20916656	26.17649182	1.149445173	1.295278147	1.22236166
Frmd6	chr12	autosomes	LSK+ and Lin-	2.484522943	2.932748357	2.05602358	2.833279483	1.180407033	1.378038419	1.279222726
Prkch	chr12	autosomes	LSK+ and Lin-	5.779640452	10.88120676	9.011709507	9.665566072	1.882678836	1.07255633	1.477617583
Eif2s1	chr12	autosomes	LSK+ and Lin-	30.64464816	35.0018955	24.06276148	31.31491316	1.142186241	1.301384847	1.221785544
Coq6	chr12	autosomes	LSK+ and Lin-	9.223028176	10.92668539	6.443510372	8.377720509	1.184717772	1.300179564	1.242448668
Npc2	chr12	autosomes	LSK+ and Lin-	53.26262705	61.29072556	49.95343127	57.15863651	1.150726672	1.144238445	1.147482558
Tmed10	chr12	autosomes	LSK+ and Lin-	46.67460061	64.8192432	48.61109325	49.42202156	1.388747678	1.01668196	1.202714819
Gpatch2l	chr12	autosomes	LSK+ and Lin-	9.347094147	12.10806925	10.14703147	10.57732506	1.295383256	1.042405859	1.168894558
Ankrd9	chr12	autosomes	LSK+ and Lin-	2.480047525	3.347551455	2.901630824	3.53655454	1.349793269	1.218816161	1.284304715
Siva1	chr12	autosomes	LSK+ and Lin-	47.20941618	60.1957118	44.94330828	64.41384632	1.275078505	1.433224406	1.354151455
Crip1	chr12	autosomes	LSK+ and Lin-	140.9158816	187.5449701	136.2478106	152.8796986	1.330900165	1.122070864	1.226485515
Rapgef5	chr12	autosomes	LSK+ and Lin-	1.365319366	1.388317674	1.245205089	1.533972427	1.016844636	1.231903435	1.124374036
Zkscan8	chr13	autosomes	LSK+ and Lin-	7.726751056	8.208339596	7.241478305	8.247148757	1.06232743	1.138876402	1.100601916
Hist1h4d	chr13	autosomes	LSK+ and Lin-	4331.444308	4618.213497	3004.585874	3645.42451	1.066206366	1.213286843	1.139746605
Hist1h1e	chr13	autosomes	LSK+ and Lin-	1813.898821	2056.575906	1885.607499	1938.226757	1.133787553	1.027905732	1.080846643
Hfe	chr13	autosomes	LSK+ and Lin-	2.733339255	5.796936388	3.910688003	4.636881519	2.120825792	1.185694567	1.653260179
BC005537	chr13	autosomes	LSK+ and Lin-	106.2608148	114.6112484	109.0808329	112.5645849	1.078584317	1.031937344	1.05526083
Uqcrfs1	chr13	autosomes	LSK+ and Lin-	34.03978102	38.0134214	29.31316988	33.64107847	1.116735192	1.147643827	1.13218951
Serpinb6a	chr13	autosomes	LSK+ and Lin-	6.460157694	12.85477862	9.112379605	9.245728339	1.989855237	1.014633799	1.502244518
F13a1	chr13	autosomes	LSK+ and Lin-	103.8071535	121.2195419	135.522993	143.5845261	1.167737846	1.059484615	1.113611231
Smad5	chr13	autosomes	LSK+ and Lin-	10.4446835	11.22242927	9.796701624	11.04564372	1.074463317	1.127485979	1.100974648
Fbp1	chr13	autosomes	LSK+ and Lin-	2.213862573	6.621423991	3.75557136	3.848025321	2.99089206	1.024617815	2.007754937
Fancc	chr13	autosomes	LSK+ and Lin-	2.64979088	2.820506804	2.77025071	3.461842466	1.064426187	1.249649519	1.157037853
Zfp874b	chr13	autosomes	LSK+ and Lin-	3.168400058	3.461677654	4.026730316	4.053518071	1.092563309	1.006652483	1.049607896
Mrpl36	chr13	autosomes	LSK+ and Lin-	48.1888791	52.18741311	33.02416425	36.77441672	1.082976282	1.11356086	1.098268571
Zfyve16	chr13	autosomes	LSK+ and Lin-	3.131040737	3.636529102	4.616996315	4.784025501	1.161444199	1.036177024	1.098810612
Homer1	chr13	autosomes	LSK+ and Lin-	3.122913811	3.418530585	3.320038139	4.056180817	1.094660561	1.221727175	1.158193868
F2r	chr13	autosomes	LSK+ and Lin-	10.44329721	24.25765014	14.86872415	16.95781851	2.32279611	1.140502598	1.731649354
Ppif	chr14	autosomes	LSK+ and Lin-	65.79824602	76.33144675	53.47607839	74.53852887	1.160083306	1.393866774	1.27697504
Arf4	chr14	autosomes	LSK+ and Lin-	70.47287251	73.09587216	61.52772549	67.41004082	1.037219991	1.095604303	1.066412147
Phf7	chr14	autosomes	LSK+ and Lin-	6.230087129	7.749807583	4.979894458	6.486378052	1.243932456	1.302513157	1.273222807
Btd	chr14	autosomes	LSK+ and Lin-	5.859012379	6.626266597	6.327855191	8.048220936	1.130952824	1.271871857	1.201412341
Ghitm	chr14	autosomes	LSK+ and Lin-	29.38102017	30.50547236	25.75838101	34.04643708	1.03827138	1.32176153	1.180016455
Cdkn3	chr14	autosomes	LSK+ and Lin-	10.58959491	14.38260638	14.87997195	16.8678674	1.358182868	1.133595376	1.245889122
Cnih1	chr14	autosomes	LSK+ and Lin-	58.89549948	67.18409051	52.07158328	56.44776747	1.140733861	1.084041696	1.112387779
Dad1	chr14	autosomes	LSK+ and Lin-	29.12682964	34.25037317	22.82045167	30.79352105	1.175904607	1.349382628	1.262643618
Psmb5	chr14	autosomes	LSK+ and Lin-	21.80362333	34.27365579	17.60768208	29.25730992	1.571924779	1.661621887	1.616773333
Nop9	chr14	autosomes	LSK+ and Lin-	15.04357355	16.264218	13.18755438	15.06708151	1.081140591	1.142522796	1.111831694
Nynrin	chr14	autosomes	LSK+ and Lin-	2.760608682	3.222898324	3.20271932	3.718364786	1.167459316	1.16100239	1.164230853
Cryl1	chr14	autosomes	LSK+ and Lin-	7.460069198	11.50864606	9.656648098	10.723392	1.542699639	1.110467306	1.326583473
Ska3	chr14	autosomes	LSK+ and Lin-	13.83610231	18.21210058	13.68068853	13.85033716	1.316273917	1.012400592	1.164337254
Phf11b	chr14	autosomes	LSK+ and Lin-	3.660011667	5.450976506	6.128497827	9.531518374	1.489333095	1.555278087	1.522305591
Pbk	chr14	autosomes	LSK+ and Lin-	30.13711215	30.52417343	26.81712737	32.64088997	1.012843344	1.217165788	1.115004566
Lacc1	chr14	autosomes	LSK+ and Lin-	2.893270822	3.442120153	2.68227815	3.493964635	1.189698568	1.302610855	1.246154711
Epsti1	chr14	autosomes	LSK+ and Lin-	8.302091909	10.00388068	8.361816432	14.13899612	1.204983129	1.690900086	1.447941607
Slain1	chr14	autosomes	LSK+ and Lin-	7.394068699	8.40867612	7.552613873	8.292863482	1.137219096	1.098012373	1.117615734
Rnf219	chr14	autosomes	LSK+ and Lin-	8.716315178	9.322289908	7.253743448	7.508769508	1.069521893	1.035157855	1.052339874
Ipo5	chr14	autosomes	LSK+ and Lin-	65.81754865	68.9403694	51.68047646	64.24874683	1.047446628	1.243191844	1.145319236
Stk24	chr14	autosomes	LSK+ and Lin-	107.9349603	114.7083061	106.0055085	114.9248313	1.062753956	1.084140182	1.073447069
Fyb	chr15	autosomes	LSK+ and Lin-	52.88716436	77.77632972	77.37672456	90.69786568	1.470608808	1.172159538	1.321384173
Pabpc1	chr15	autosomes	LSK+ and Lin-	758.1984726	803.1726388	740.7381184	745.8480598	1.059317142	1.006898445	1.033107794
Fam49b	chr15	autosomes	LSK+ and Lin-	42.58747715	53.8208888	46.95574953	50.97741069	1.263772649	1.085647896	1.174710272
Ly6e	chr15	autosomes	LSK+ and Lin-	383.2648916	486.7480845	367.6461316	419.3473372	1.270004363	1.140627634	1.205315998
Exosc4	chr15	autosomes	LSK+ and Lin-	10.68403705	11.63567447	9.341880885	11.18180369	1.089070959	1.196954214	1.143012586
Zfp251	chr15	autosomes	LSK+ and Lin-	7.370451742	8.479002685	7.252574432	8.060441765	1.150404749	1.111390423	1.130897586
Rpl8	chr15	autosomes	LSK+ and Lin-	778.0267515	838.2908908	704.3047297	797.7516365	1.07745767	1.132679653	1.105068661
Kctd17	chr15	autosomes	LSK+ and Lin-	2.42652289	2.606247341	2.114738661	2.941388104	1.074066662	1.390899102	1.232482882
H1f0	chr15	autosomes	LSK+ and Lin-	14.96609544	16.9066179	16.79293896	19.96492925	1.129661238	1.188888336	1.159274787
Polr2f	chr15	autosomes	LSK+ and Lin-	114.6793053	151.6636427	99.34937089	143.8325927	1.32250228	1.44774538	1.38512383
Tmem184b	chr15	autosomes	LSK+ and Lin-	14.03780301	18.18441147	19.9749088	20.82411968	1.295388705	1.04251388	1.168951293
Slc25a17	chr15	autosomes	LSK+ and Lin-	23.12832323	24.29334912	20.4049833	22.36970273	1.050372259	1.096286256	1.073329257
Cenpm	chr15	autosomes	LSK+ and Lin-	16.42698949	20.62669825	11.80751095	14.00803868	1.255659064	1.186366774	1.221012919
Poldip3	chr15	autosomes	LSK+ and Lin-	47.81953378	55.01251105	42.77025565	46.61577666	1.150419226	1.089911107	1.120165166
Tspo	chr15	autosomes	LSK+ and Lin-	66.41364651	100.8644978	83.32194452	88.76420601	1.518731513	1.065316064	1.292023788
Pus7l	chr15	autosomes	LSK+ and Lin-	7.961568297	10.16624715	5.64382471	7.590652226	1.276915147	1.34494826	1.310931704
Mfsd5	chr15	autosomes	LSK+ and Lin-	21.33371766	27.61989535	23.56156175	23.64965885	1.294659271	1.003739018	1.149199145
Espl1	chr15	autosomes	LSK+ and Lin-	12.89596236	13.50071689	12.04032599	12.53656608	1.046894874	1.041214838	1.044054856
Tfap4	chr16	autosomes	LSK+ and Lin-	30.21718104	30.89788952	21.0065147	25.04493115	1.0225272	1.192245906	1.107386553
Tmem186	chr16	autosomes	LSK+ and Lin-	8.646525665	10.33972724	8.061520413	11.67312109	1.195824501	1.448004904	1.321914703
Rrn3	chr16	autosomes	LSK+ and Lin-	31.23692099	32.1489602	26.53101197	26.83116769	1.029197475	1.011313391	1.020255433
Mzt2	chr16	autosomes	LSK+ and Lin-	13.08910627	20.37591451	13.0917184	16.90464193	1.556707852	1.291246986	1.423977419
Hic2	chr16	autosomes	LSK+ and Lin-	1.071805994	1.485188409	1.178660108	1.273016832	1.385687725	1.080054227	1.232870976
Rtn4r	chr16	autosomes	LSK+ and Lin-	1.94378965	2.171091321	2.019700103	2.402357165	1.116937381	1.189462317	1.153199849
Rfc4	chr16	autosomes	LSK+ and Lin-	23.96488029	26.53383513	23.00087938	31.15534582	1.107196648	1.354528464	1.230862556
Gm4737	chr16	autosomes	LSK+ and Lin-	30.1229577	31.804198	22.84625575	27.98218	1.055812591	1.224803762	1.140308176
Gart	chr16	autosomes	LSK+ and Lin-	55.71579927	57.22086224	45.43160379	51.96962683	1.027013217	1.14390914	1.085461178
Donson	chr16	autosomes	LSK+ and Lin-	10.97659605	13.99125764	9.204618562	9.946057983	1.274644486	1.080550803	1.177597645
Hlcs	chr16	autosomes	LSK+ and Lin-	4.894855646	5.922264584	5.553178027	5.870309027	1.209895656	1.05710802	1.133501838
Psmg1	chr16	autosomes	LSK+ and Lin-	29.70972669	36.88707477	18.7137484	26.47484569	1.241582434	1.41472703	1.328154732
Mx2	chr16	autosomes	LSK+ and Lin-	0.709162104	1.190546729	1.500599693	1.629489738	1.678807597	1.085892358	1.382349978
Fgfr1op	chr17	autosomes	LSK+ and Lin-	4.399130591	9.52491838	7.948299732	8.227744901	2.165182002	1.035157855	1.600169929
Ccnf	chr17	autosomes	LSK+ and Lin-	33.33470526	37.56983295	31.51679449	34.86557465	1.127048601	1.106253831	1.116651216
Nthl1	chr17	autosomes	LSK+ and Lin-	3.183349891	4.073881757	2.002602113	2.870783236	1.279746775	1.433526519	1.356636647
Atp6v0e	chr17	autosomes	LSK+ and Lin-	72.13955326	83.08896137	73.60866422	91.39987295	1.151780925	1.241699926	1.196740426
Cuta	chr17	autosomes	LSK+ and Lin-	78.43027965	83.30852156	66.75266728	72.62482154	1.062198451	1.087968833	1.075083642
Bak1	chr17	autosomes	LSK+ and Lin-	99.21448066	115.4618777	78.76550022	95.14800157	1.16376034	1.207990825	1.185875582
Wiz	chr17	autosomes	LSK+ and Lin-	22.25951428	25.18319884	19.80283464	20.25455273	1.131345389	1.022810779	1.077078084
Tapbp	chr17	autosomes	LSK+ and Lin-	59.5030108	62.53468232	57.85964365	63.61512647	1.050949884	1.099473181	1.075211533
Lsm2	chr17	autosomes	LSK+ and Lin-	67.18090324	80.78061175	56.95025071	71.43505175	1.202434142	1.254341304	1.228387723
D17H6S56E-5	chr17	autosomes	LSK+ and Lin-	141.1095519	166.9348774	142.1734742	147.7831792	1.18301614	1.039456762	1.111236451
Csnk2b	chr17	autosomes	LSK+ and Lin-	124.0561493	154.4217936	124.0927649	126.4656369	1.244773391	1.019121759	1.131947575
Ddx39b	chr17	autosomes	LSK+ and Lin-	141.2019777	150.5134031	122.6632628	135.0015714	1.065944015	1.100586828	1.083265422
Tcf19	chr17	autosomes	LSK+ and Lin-	19.96807582	24.94894019	20.3771927	22.92474423	1.249441379	1.12501975	1.187230564
Gtf2h4	chr17	autosomes	LSK+ and Lin-	10.22612356	10.52884153	8.226497159	10.23357614	1.029602416	1.243977351	1.136789884
Tubb5	chr17	autosomes	LSK+ and Lin-	845.8563845	901.6189204	713.069518	738.6250133	1.065924354	1.035838715	1.050881535
C920025E04Rik	chr17	autosomes	LSK+ and Lin-	1.873388886	4.147388821	1.067753154	1.581574364	2.213842972	1.481217225	1.847530099
Mut	chr17	autosomes	LSK+ and Lin-	13.49814601	15.92434518	13.77671361	17.0003016	1.179743141	1.233988169	1.206865655
Mrpl2	chr17	autosomes	LSK+ and Lin-	29.72594513	30.66708899	18.70018771	18.8857092	1.031660687	1.009920835	1.020790761
Ccnd3	chr17	autosomes	LSK+ and Lin-	138.6326743	154.8656552	170.9759817	192.4764629	1.11709347	1.125751471	1.121422471
Gm6548	chr17	autosomes	LSK+ and Lin-	122.6860373	158.0233224	127.9951896	130.4552375	1.28803021	1.019219847	1.153625028
Mtpap	chr18	autosomes	LSK+ and Lin-	17.10641004	21.02252072	16.44673296	18.56842232	1.228926506	1.129003697	1.178965101
Snrpd1	chr18	autosomes	LSK+ and Lin-	137.8962626	148.9376126	97.95719425	144.8204216	1.080069973	1.478405162	1.279237568
Elp2	chr18	autosomes	LSK+ and Lin-	30.08390385	39.9137598	29.43294412	30.74603389	1.326748018	1.044612926	1.185680472
Sft2d3	chr18	autosomes	LSK+ and Lin-	3.801570358	4.528925604	2.921298261	3.914666244	1.191330208	1.340043328	1.265686768
Bin1	chr18	autosomes	LSK+ and Lin-	14.32090661	15.24313211	11.97334335	15.9161355	1.064397145	1.32929751	1.196847327
Brd8	chr18	autosomes	LSK+ and Lin-	17.1848976	18.7337993	17.96799432	18.80255351	1.090131564	1.046446987	1.068289276
Cdc25c	chr18	autosomes	LSK+ and Lin-	5.434702189	7.255923412	7.463026167	10.47041775	1.335109664	1.402972135	1.369040899
Ticam2	chr18	autosomes	LSK+ and Lin-	7.48605522	9.508300875	8.328000263	8.483962544	1.270135017	1.018727459	1.144431238
Prrc1	chr18	autosomes	LSK+ and Lin-	13.40138491	14.74175245	12.82877281	12.83621561	1.100017092	1.000580165	1.050298628
Iigp1	chr18	autosomes	LSK+ and Lin-	1.978945383	3.363025937	0.802719736	1.033577163	1.699403109	1.287594059	1.493498584
Camk2a	chr18	autosomes	LSK+ and Lin-	1.932620835	4.94463848	2.999927729	3.717675079	2.558514527	1.23925488	1.898884703
Afap1l1	chr18	autosomes	LSK+ and Lin-	6.987841225	7.270913304	7.222271397	12.50567302	1.040509232	1.731542936	1.386026084
Pmaip1	chr18	autosomes	LSK+ and Lin-	0.601440312	2.459956313	2.111395938	2.720503567	4.0901088	1.288485744	2.689297272
Atp5a1	chr18	autosomes	LSK+ and Lin-	271.5846235	281.0162674	224.7653331	242.7238062	1.034728195	1.079898767	1.057313481
Slc14a1	chr18	autosomes	LSK+ and Lin-	50.79472156	53.95306959	38.51175436	62.26725737	1.062178666	1.616837727	1.339508196
Ndufs8	chr19	autosomes	LSK+ and Lin-	97.20088116	118.158822	85.62599791	91.35378988	1.21561472	1.066893141	1.141253931
Ndufv1	chr19	autosomes	LSK+ and Lin-	41.84510038	56.31253984	42.12393385	43.39631129	1.345737956	1.03020557	1.187971763
Mrpl11	chr19	autosomes	LSK+ and Lin-	7.867642787	9.274781731	6.412976042	6.440042854	1.178851402	1.004220632	1.091536017
Banf1	chr19	autosomes	LSK+ and Lin-	85.85227215	93.83656563	57.65217271	65.79801217	1.093000375	1.141292844	1.11714661
Rnaseh2c	chr19	autosomes	LSK+ and Lin-	82.30106939	84.21986655	68.6340724	82.44537834	1.023314365	1.201231042	1.112272704
Rela	chr19	autosomes	LSK+ and Lin-	56.09766562	63.44620051	45.54392603	59.90586307	1.130995378	1.315342534	1.223168956
Dpf2	chr19	autosomes	LSK+ and Lin-	31.63565748	34.04430005	30.86088189	35.44805848	1.076136953	1.148640489	1.112388721
Rasgrp2	chr19	autosomes	LSK+ and Lin-	42.79512195	50.35138796	55.96875672	72.76187137	1.176568395	1.300044447	1.238306421
Cox8a	chr19	autosomes	LSK+ and Lin-	378.6475789	444.7969958	321.0844288	324.5006084	1.174699168	1.010639506	1.092669337
Atl3	chr19	autosomes	LSK+ and Lin-	27.17588187	27.34479031	28.08110759	28.50477528	1.00621538	1.015087286	1.010651333
Ubxn1	chr19	autosomes	LSK+ and Lin-	69.73345634	76.29988829	50.29680691	71.54021213	1.094164728	1.422360912	1.25826282
Ganab	chr19	autosomes	LSK+ and Lin-	39.23972528	43.54768421	40.75616437	41.93748988	1.109785655	1.028985198	1.069385427
Eef1g	chr19	autosomes	LSK+ and Lin-	52.61898661	54.80657828	41.83652767	52.26888523	1.041574189	1.249360024	1.145467106
Asrgl1	chr19	autosomes	LSK+ and Lin-	14.83083477	18.14158597	13.61807865	15.14717666	1.223234312	1.112284416	1.167759364
Fads1	chr19	autosomes	LSK+ and Lin-	21.92021647	23.03914323	20.3840235	25.96457934	1.051045425	1.273771066	1.162408245
Prpf19	chr19	autosomes	LSK+ and Lin-	35.59052822	36.18627447	28.40002161	32.96213479	1.016738899	1.160637666	1.088688282
Ms4a6c	chr19	autosomes	LSK+ and Lin-	55.96791851	92.65948377	63.14424843	69.31689298	1.655582095	1.09775466	1.376668377
Mrpl16	chr19	autosomes	LSK+ and Lin-	22.28506762	30.68389187	21.16629279	26.29930218	1.376881255	1.242508664	1.30969496
Fam111a	chr19	autosomes	LSK+ and Lin-	79.60578181	80.36271868	84.48045503	89.08602411	1.009508566	1.054516386	1.032012476
Psat1	chr19	autosomes	LSK+ and Lin-	39.07211927	54.27973559	33.28948711	35.60066116	1.389219131	1.069426544	1.229322838
Ifit3	chr19	autosomes	LSK+ and Lin-	0.778425327	3.172915754	1.008681654	3.932579775	4.076069525	3.898732331	3.987400928
Ifit1bl1	chr19	autosomes	LSK+ and Lin-	0.775492755	3.705088251	1.076230954	2.986442477	4.777721293	2.774908552	3.776314923
Cep55	chr19	autosomes	LSK+ and Lin-	10.96148867	13.4537724	10.20961395	11.72639231	1.227367268	1.148563732	1.1879655
Dntt	chr19	autosomes	LSK+ and Lin-	13.37391262	16.6138858	17.42340762	23.82811013	1.242260681	1.367591842	1.304926262
Fbxw4	chr19	autosomes	LSK+ and Lin-	6.898582351	8.119940697	8.209302783	8.686434175	1.177044831	1.058120818	1.117582824
Usmg5	chr19	autosomes	LSK+ and Lin-	55.21184981	76.72201118	47.13669435	66.26108608	1.389593202	1.405721954	1.397657578
Sephs1	chr2	autosomes	LSK+ and Lin-	17.43975654	19.48251451	17.98706284	19.83830465	1.117132253	1.10292074	1.110026496
Atp5c1	chr2	autosomes	LSK+ and Lin-	142.5231223	167.9490608	133.8102321	139.1661331	1.178398692	1.040026095	1.109212393
C330006A16Rik	chr2	autosomes	LSK+ and Lin-	22.01276026	22.23533313	18.90709357	21.35465571	1.010111084	1.129452056	1.06978157
Dnlz	chr2	autosomes	LSK+ and Lin-	11.73394501	13.56327071	10.30854588	11.60965357	1.155900313	1.126216414	1.141058363
Rpl7a	chr2	autosomes	LSK+ and Lin-	49.36087183	58.75369792	41.87258963	59.3819546	1.190288902	1.418158159	1.30422353
Mrps2	chr2	autosomes	LSK+ and Lin-	34.55027247	38.70785013	32.39155719	38.12048758	1.120334149	1.176864927	1.148599538
Wdr34	chr2	autosomes	LSK+ and Lin-	8.572306493	11.24917027	4.970094334	5.59212844	1.31226879	1.125155392	1.218712091
Endog	chr2	autosomes	LSK+ and Lin-	3.450391701	4.079994108	2.714944196	2.716223705	1.182472734	1.000471284	1.091472009
Abl1	chr2	autosomes	LSK+ and Lin-	16.76483262	17.75816172	16.68709476	18.01497478	1.059250761	1.079575267	1.069413014
Ndufa8	chr2	autosomes	LSK+ and Lin-	89.66671422	105.1182061	76.09346052	86.43799702	1.17232138	1.135945145	1.154133262
Ppp6c	chr2	autosomes	LSK+ and Lin-	56.00781012	57.17841247	46.75698502	52.06755815	1.020900699	1.113578177	1.067239438
Zeb2	chr2	autosomes	LSK+ and Lin-	40.58315375	43.92636437	39.78620925	41.00997601	1.082379271	1.030758566	1.056568919
Arl6ip6	chr2	autosomes	LSK+ and Lin-	17.31417433	20.82882269	17.65567272	17.9503089	1.202992548	1.016687905	1.109840226
Psmd14	chr2	autosomes	LSK+ and Lin-	46.32044117	59.80473088	38.37326365	46.7162916	1.291108836	1.217417732	1.254263284
Ola1	chr2	autosomes	LSK+ and Lin-	45.17443512	52.85368772	40.70630146	46.37986272	1.169991115	1.13937796	1.154684537
2700094K13Rik	chr2	autosomes	LSK+ and Lin-	82.40007093	85.49171218	69.71436274	75.12327797	1.037519886	1.077586813	1.05755335
Med19	chr2	autosomes	LSK+ and Lin-	15.70361322	18.81814375	17.47513274	18.15213122	1.198332097	1.038740677	1.118536387
Mtch2	chr2	autosomes	LSK+ and Lin-	21.49606813	24.51497175	18.97130732	22.83301318	1.140439805	1.203555074	1.17199744
Dnajc24	chr2	autosomes	LSK+ and Lin-	6.388716751	12.4000106	5.005745454	7.409531776	1.94092352	1.480205465	1.710564492
Emc7	chr2	autosomes	LSK+ and Lin-	54.40626647	63.28540919	37.55388443	41.79833391	1.163200736	1.113022915	1.138111825
Vps18	chr2	autosomes	LSK+ and Lin-	8.30892686	9.137496934	7.529629462	8.150742057	1.099720468	1.082489132	1.0911048
1700020I14Rik	chr2	autosomes	LSK+ and Lin-	32.57920662	38.66620191	37.19134999	37.7009746	1.186836818	1.013702773	1.100269795
Nusap1	chr2	autosomes	LSK+ and Lin-	51.42369894	53.65483414	46.97934802	50.17706078	1.043387295	1.06806635	1.055726823
Trp53bp1	chr2	autosomes	LSK+ and Lin-	5.405287289	5.589256968	5.924724001	6.001842449	1.034035134	1.013016378	1.023525756
Itpripl1	chr2	autosomes	LSK+ and Lin-	11.27829919	13.74195093	11.32025664	12.2236641	1.218441779	1.079804503	1.149123141
Stard7	chr2	autosomes	LSK+ and Lin-	26.01695013	28.17636856	23.74185291	27.80149758	1.083000445	1.170991063	1.126995754
Ckap2l	chr2	autosomes	LSK+ and Lin-	57.44642568	65.72368928	51.16045708	56.89090287	1.14408666	1.112009277	1.128047968
Cdc25b	chr2	autosomes	LSK+ and Lin-	13.28789158	15.47959125	13.15058039	13.23623233	1.164939612	1.006513168	1.08572639
Trmt6	chr2	autosomes	LSK+ and Lin-	14.74597336	18.38699138	13.56114119	16.38630687	1.246916086	1.208328019	1.227622052
