Column1	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	seqnames	start	end	width	strand	source	type	score	phase	gene_id	transcript_id	exon_number	exon_id
3683	POLM	245.4778684	-0.119778144	0.143266223	-0.836052923	0.403125131	0.629497156	chr7	44072062	44082540	10479	-	refGene	transcript	NA	NA	POLM	NR_156113	NA	NA
3684	CD163	6.194384887	0.083102945	0.752391534	0.110451727	0.912051132	0.961005863	chr12	7470811	7503777	32967	-	refGene	transcript	NA	NA	CD163	NM_001370146	NA	NA
3685	TTC12	442.3682769	-0.07470995	0.155503754	-0.48043824	0.630915809	0.806989882	chr11	113314583	113373296	58714	+	refGene	transcript	NA	NA	TTC12	NR_147891	NA	NA
3686	MAPKAPK5-AS1	233.1599121	-0.238133009	0.170528576	-1.396440492	0.162581889	0.359075764	chr12	111839767	111841930	2164	-	refGene	transcript	NA	NA	MAPKAPK5-AS1	NR_152608	NA	NA
3687	ZEB1-AS1	181.2811378	0.154098352	0.240305924	0.641259066	0.52135438	0.729375086	chr10	31307717	31319095	11379	-	refGene	transcript	NA	NA	ZEB1-AS1	NR_148979	NA	NA
3688	BTG3-AS1	173.1236727	0.14747587	0.282136642	0.522710801	0.601175521	0.788282703	chr21	17611686	17614104	2419	+	refGene	transcript	NA	NA	BTG3-AS1	NR_149073	NA	NA
3689	LINC00673	7.187148971	-0.015964009	1.010490501	-0.015798278	0.987395323	0.996800034	chr17	72403322	72592804	189483	-	refGene	transcript	NA	NA	LINC00673	NR_152516	NA	NA
3690	ACTR3C	32.41600906	-2.833392888	0.475581696	-5.957741672	2.56E-09	5.43E-08	chr7	150247212	150302980	55769	-	refGene	transcript	NA	NA	ACTR3C	NM_001164459	NA	NA
3691	SYNRG	1220.184746	-0.620355377	0.159225255	-3.896086559	0.0000978	0.000882399	chr17	37514807	37609418	94612	-	refGene	transcript	NA	NA	SYNRG	NM_001163545	NA	NA
3692	DMKN	1232.041322	1.227827078	0.130227707	9.428309132	4.17E-21	3.37E-19	chr19	35497220	35510470	13251	-	refGene	transcript	NA	NA	DMKN	NM_001126059	NA	NA
3693	TWIST2	327.0250848	-0.835028621	0.153697269	-5.432943773	5.54E-08	0.000000977	chr2	238848085	238887257	39173	+	refGene	transcript	NA	NA	TWIST2	NM_057179	NA	NA
3694	NAA15	2470.643315	-0.151856744	0.106502301	-1.425854118	0.153910456	0.346500447	chr4	139301505	139391384	89880	+	refGene	transcript	NA	NA	NAA15	NM_057175	NA	NA
3695	LNPEP	1908.569656	0.545261864	0.105512545	5.167744398	0.000000237	0.00000372	chr5	96958433	97037512	79080	+	refGene	transcript	NA	NA	LNPEP	NM_175920	NA	NA
3696	HARS2	1368.437148	-0.119819535	0.156474622	-0.765744206	0.443828518	0.664837169	chr5	140691455	140699305	7851	+	refGene	transcript	NA	NA	HARS2	NM_012208	NA	NA
3697	ISY1	268.8722952	-0.279364205	0.153925606	-1.814930032	0.069534663	0.200323832	chr3	129127415	129161063	33649	-	refGene	transcript	NA	NA	ISY1	NM_001199469	NA	NA
3698	LOC101929165	31.3698148	-0.531087815	0.505545136	-1.050525022	0.293476793	0.522150976	chr10	74912786	74936402	23617	+	refGene	transcript	NA	NA	LOC101929165	NR_134476	NA	NA
3699	SLC25A46	879.5933796	0.026419206	0.124052942	0.212967187	0.831352556	0.920383135	chr5	110739007	110765156	26150	+	refGene	transcript	NA	NA	SLC25A46	NM_001303249	NA	NA
3700	TSPO	1862.893504	0.474295245	0.13561941	3.497251951	0.000470078	0.003499216	chr22	43151935	43163242	11308	+	refGene	transcript	NA	NA	TSPO	NM_001256530	NA	NA
3701	ZNF74	407.6193001	-0.154804467	0.113623168	-1.362437514	0.173059851	0.374064725	chr22	20394151	20408455	14305	+	refGene	transcript	NA	NA	ZNF74	NM_001256525	NA	NA
3702	SSBP1	2786.354605	-0.821041291	0.19050675	-4.309775315	0.0000163	0.0001762	chr7	141738321	141750488	12168	+	refGene	transcript	NA	NA	SSBP1	NM_001256513	NA	NA
3703	SCP2	1209.890654	0.240690968	0.089316847	2.694799212	0.007043106	0.03416682	chr1	52927276	53051698	124423	+	refGene	transcript	NA	NA	SCP2	NM_001193600	NA	NA
3704	MTHFD1	2112.6572	0.052198811	0.137952483	0.378382541	0.705146436	0.853367194	chr14	64388353	64460025	71673	+	refGene	transcript	NA	NA	MTHFD1	NM_005956	NA	NA
3705	PPP1R12A	2382.139649	-0.245576098	0.078673277	-3.121467765	0.001799519	0.010948237	chr12	79773563	79935455	161893	-	refGene	transcript	NA	NA	PPP1R12A	NM_001143885	NA	NA
3706	CNFN	56.1534101	-0.185459893	0.288659047	-0.642487721	0.52055656	0.728629205	chr19	42387019	42390297	3279	-	refGene	transcript	NA	NA	CNFN	NM_032488	NA	NA
3707	RAB43	58.64728226	-0.281476483	0.283862652	-0.99159393	0.321395651	0.551272067	chr3	129087569	129122150	34582	-	refGene	transcript	NA	NA	RAB43	NM_001204883	NA	NA
3708	NFASC	111.4954416	1.096147693	0.290536173	3.772844121	0.000161397	0.001364359	chr1	204944226	205022822	78597	+	refGene	transcript	NA	NA	NFASC	NM_001160331	NA	NA
3709	BDNF	4.681243262	-1.58636495	1.504722555	-1.05425744	0.291765068	0.520329358	chr11	27654895	27700900	46006	-	refGene	transcript	NA	NA	BDNF	NM_001143812	NA	NA
3710	BMERB1	77.64529128	-0.46477785	0.23850898	-1.948680718	0.051333566	0.160997008	chr16	1092565	1246252	153688	+	refGene	transcript	NA	NA	BMERB1	NM_033201	NA	NA
3711	CRADD	78.10945312	0.171450866	0.206790754	0.829103152	0.40704604	0.632852701	chr12	93677375	93738625	61251	+	refGene	transcript	NA	NA	CRADD	NM_001320101	NA	NA
3712	RACGAP1P	2.672449917	0.668225996	0.96974098	0.689076785	0.490774948	0.705390767	chr12	45062618	45065411	2794	-	refGene	transcript	NA	NA	RACGAP1P	NR_026583	NA	NA
3713	ERICH2	58.5605348	-0.535098315	0.289056597	-1.851188733	0.064142406	0.188966255	chr2	170770682	170798971	28290	+	refGene	transcript	NA	NA	ERICH2	NM_001290030	NA	NA
3714	B9D1	472.4692303	0.124595744	0.309257003	0.402887382	0.687031074	0.841992824	chr17	19346950	19362723	15774	-	refGene	transcript	NA	NA	B9D1	NM_001321216	NA	NA
3715	DPY30	669.5020088	-0.243423851	0.140409526	-1.733670487	0.082976566	0.227411136	chr2	32023905	32039805	15901	-	refGene	transcript	NA	NA	DPY30	NM_001321209	NA	NA
3716	DLG5-AS1	69.59313768	0.986717807	0.274134531	3.599392623	0.000318961	0.002500523	chr10	77926812	77929825	3014	+	refGene	transcript	NA	NA	DLG5-AS1	NR_024585	NA	NA
3717	NFX1	1262.708531	-0.054959786	0.076146175	-0.721766867	0.470437824	0.689013298	chr9	33290516	33371157	80642	+	refGene	transcript	NA	NA	NFX1	NM_001318758	NA	NA
3718	MSANTD4	336.4637126	-0.131382956	0.206260966	-0.636974403	0.524141517	0.731252473	chr11	106007921	106022287	14367	-	refGene	transcript	NA	NA	MSANTD4	NM_001318750	NA	NA
3719	LINC01572	150.8494835	-0.221844618	0.253986267	-0.873451231	0.382417177	0.609903151	chr16	72280902	72664970	384069	-	refGene	transcript	NA	NA	LINC01572	NR_126330	NA	NA
3720	EIF6	1878.333471	0.264832978	0.100169037	2.643860678	0.008196639	0.038827668	chr20	35278906	35284717	5812	-	refGene	transcript	NA	NA	EIF6	NM_001267810	NA	NA
3721	TMEM161B	414.4172746	-0.146572994	0.11085001	-1.322264152	0.186080205	0.391985166	chr5	88195206	88268879	73674	-	refGene	transcript	NA	NA	TMEM161B	NM_153354	NA	NA
3722	RFESD	78.52860643	0.073756674	0.275011183	0.268195182	0.788549083	0.900733792	chr5	95646879	95657145	10267	+	refGene	transcript	NA	NA	RFESD	NM_173362	NA	NA
3723	E2F6	675.3331282	-0.339881557	0.164432606	-2.066996107	0.038734521	0.130922205	chr2	11444375	11466161	21787	-	refGene	transcript	NA	NA	E2F6	NR_103490	NA	NA
3724	BMS1P21	9.380066056	0.18400663	0.521740065	0.352678742	0.724329298	0.864797853	chr10	79904898	79931801	26904	+	refGene	transcript	NA	NA	BMS1P21	NR_033857	NA	NA
3725	MBL1P	15.57503043	0.465233643	0.488251245	0.952857054	0.340662502	0.571189121	chr10	79920178	79923119	2942	+	refGene	transcript	NA	NA	MBL1P	NR_002724	NA	NA
3726	TMEM254-AS1	23.24041599	-0.468992894	0.338190046	-1.386773203	0.165510931	0.36331024	chr10	80046233	80079193	32961	-	refGene	transcript	NA	NA	TMEM254-AS1	NR_027428	NA	NA
3727	TMEM254	179.7436592	-0.433428038	0.257824458	-1.681097449	0.092743988	0.245566778	chr10	80078646	80092551	13906	+	refGene	transcript	NA	NA	TMEM254	NM_001270370	NA	NA
3728	GLIPR1	2031.444521	1.289299946	0.233995402	5.509937104	3.59E-08	0.000000646	chr12	75480755	75503861	23107	+	refGene	transcript	NA	NA	GLIPR1	NM_006851	NA	NA
3729	ZFR	3417.482799	-0.09829773	0.101342835	-0.969952435	0.332070202	0.562462633	chr5	32354350	32444740	90391	-	refGene	transcript	NA	NA	ZFR	NM_016107	NA	NA
3730	PSMG1	969.7772725	0.397966594	0.267646799	1.486909595	0.13703869	0.321169846	chr21	39174769	39183451	8683	-	refGene	transcript	NA	NA	PSMG1	NM_003720	NA	NA
3731	LINC00857	130.801535	0.373092868	0.209641168	1.779673679	0.07512938	0.212134548	chr10	80207710	80219657	11948	+	refGene	transcript	NA	NA	LINC00857	NR_038464	NA	NA
3732	ANKRD36B	1948.214944	-0.796021334	0.250907385	-3.172570365	0.001510959	0.009460966	chr2	97504798	97589965	85168	-	refGene	transcript	NA	NA	ANKRD36B	NM_025190	NA	NA
3733	PRXL2A	870.5711868	0.038472379	0.164007982	0.234576257	0.81453764	0.912291308	chr10	80407829	80432997	25169	+	refGene	transcript	NA	NA	PRXL2A	NM_001243779	NA	NA
3734	ANKMY1	360.0069389	-0.199605549	0.139901357	-1.426759204	0.153649314	0.346117693	chr2	240479422	240561064	81643	-	refGene	transcript	NA	NA	ANKMY1	NM_001354025	NA	NA
3735	INPP5J	126.8299236	0.625050545	0.223462303	2.797118517	0.005156062	0.026416819	chr22	31122923	31134697	11775	+	refGene	transcript	NA	NA	INPP5J	NM_001284289	NA	NA
3736	MEST	14.65229212	-2.86512776	0.988468147	-2.898553453	0.003748884	0.020369759	chr7	130486347	130506297	19951	+	refGene	transcript	NA	NA	MEST	NM_001253902	NA	NA
3737	FDXACB1	74.69776639	-0.936072961	0.206808878	-4.526270672	0.000006	0.0000712	chr11	111874056	111879165	5110	-	refGene	transcript	NA	NA	FDXACB1	NR_038364	NA	NA
3738	EPS8	400.8059706	-0.585747098	0.096505078	-6.069598746	1.28E-09	2.85E-08	chr12	15620136	15789388	169253	-	refGene	transcript	NA	NA	EPS8	NM_004447	NA	NA
3739	FBXO41	507.5732608	2.172591091	0.251257903	8.646856751	5.29E-18	2.96E-16	chr2	73254682	73284478	29797	-	refGene	transcript	NA	NA	FBXO41	NM_001371389	NA	NA
3740	PMEPA1	45.7501094	-2.717986711	0.514419686	-5.283597785	0.000000127	0.00000209	chr20	57648392	57711536	63145	-	refGene	transcript	NA	NA	PMEPA1	NM_199171	NA	NA
3741	INTS2	727.0365235	-0.212717131	0.124911253	-1.702946102	0.088578155	0.238179061	chr17	61865367	61927982	62616	-	refGene	transcript	NA	NA	INTS2	NM_020748	NA	NA
3742	PRR11	1092.609349	-0.030520511	0.16405588	-0.186037288	0.85241552	0.931209203	chr17	59155746	59206709	50964	+	refGene	transcript	NA	NA	PRR11	NM_018304	NA	NA
3743	CCSER2	827.6560419	0.120606584	0.149351561	0.807534806	0.41935843	0.64329147	chr10	84424939	84518521	93583	+	refGene	transcript	NA	NA	CCSER2	NM_001284243	NA	NA
3744	TMPO	6181.205845	-0.261929892	0.096559538	-2.712625764	0.006675245	0.032728314	chr12	98515590	98550350	34761	+	refGene	transcript	NA	NA	TMPO	NM_001307975	NA	NA
3745	PTX4	5.06653512	-0.332501055	0.677197051	-0.490996018	0.623429264	0.802447174	chr16	1485939	1488909	2971	-	refGene	transcript	NA	NA	PTX4	NM_001328608	NA	NA
3746	RPGRIP1L	853.8087457	0.119109987	0.102703713	1.159743723	0.246153163	0.469455945	chr16	53695631	53703859	8229	-	refGene	transcript	NA	NA	RPGRIP1L	NM_001328423	NA	NA
3747	TNIK	76.31647958	0.35403185	0.498774545	0.709803365	0.477826082	0.695823964	chr3	171058414	171460405	401992	-	refGene	transcript	NA	NA	TNIK	NM_001161562	NA	NA
3748	C1QBP	3928.922389	-0.156742593	0.131025573	-1.196274817	0.231589333	0.452528786	chr17	5432777	5439155	6379	-	refGene	transcript	NA	NA	C1QBP	NM_001212	NA	NA
3749	PRDM1	4.781958205	-1.295564376	0.826588956	-1.567362311	0.117030028	0.288178649	chr6	106086336	106109936	23601	+	refGene	transcript	NA	NA	PRDM1	NM_001198	NA	NA
3750	CSNK1D	823.91068	0.012447351	0.148855002	0.083620641	0.933358056	0.971320279	chr17	82242667	82273700	31034	-	refGene	transcript	NA	NA	CSNK1D	NM_139062	NA	NA
3751	CCDC166	6.105602621	0.977602794	0.808409233	1.20929197	0.226550695	0.446651996	chr8	143706694	143708109	1416	-	refGene	transcript	NA	NA	CCDC166	NM_001162914	NA	NA
3752	HAP1	75.17401705	2.300981712	0.572847634	4.016742982	0.000059	0.000558244	chr17	41717739	41734643	16905	-	refGene	transcript	NA	NA	HAP1	NM_001367461	NA	NA
3753	COX20	3385.680415	0.013120905	0.178457567	0.073523947	0.941389189	0.975586086	chr1	244835306	244845063	9758	+	refGene	transcript	NA	NA	COX20	NM_001312871	NA	NA
3754	SCAF11	4404.77123	-0.600230129	0.087764778	-6.839077587	7.97E-12	2.42E-10	chr12	45919131	45990574	71444	-	refGene	transcript	NA	NA	SCAF11	NM_004719	NA	NA
3755	BEND4	894.2863875	2.501293185	0.252507941	9.905800088	3.93E-23	3.75E-21	chr4	42110853	42152655	41803	-	refGene	transcript	NA	NA	BEND4	NM_001159547	NA	NA
3756	NUTM2A-AS1	243.3264699	-0.039021233	0.134156466	-0.290863603	0.771155639	0.891350496	chr10	87238667	87342558	103892	-	refGene	transcript	NA	NA	NUTM2A-AS1	NR_024397	NA	NA
3757	LINC00863	154.5160801	0.012793548	0.137906327	0.092769844	0.926086409	0.967864302	chr10	87342411	87343574	1164	+	refGene	transcript	NA	NA	LINC00863	NR_029408	NA	NA
3758	CLN3	390.4739936	0.603851575	0.227671393	2.652294465	0.007994679	0.038144454	chr16	28475351	28492074	16724	-	refGene	transcript	NA	NA	CLN3	NM_001286110	NA	NA
3759	KRTDAP	4.216595849	0.383714525	1.325039697	0.289587192	0.772132067	0.892100359	chr19	35487324	35490464	3141	-	refGene	transcript	NA	NA	KRTDAP	NM_001244847	NA	NA
3760	CFL1P1	5.743162991	-0.475930173	0.706796548	-0.673362333	0.500716806	0.712819116	chr10	87818313	87845612	27300	+	refGene	transcript	NA	NA	CFL1P1	NR_028492	NA	NA
3761	MESP2	15.5599409	0.219980346	0.502883753	0.437437767	0.6617939	0.826416467	chr15	89776332	89778751	2420	+	refGene	transcript	NA	NA	MESP2	NM_001039958	NA	NA
3762	FJX1	281.3233621	-0.785254656	0.228688069	-3.433736872	0.000595322	0.004279167	chr11	35618460	35620865	2406	+	refGene	transcript	NA	NA	FJX1	NM_014344	NA	NA
3763	CLDN15	154.7305032	0.303312076	0.17017279	1.78237706	0.074687764	0.211323078	chr7	101232094	101237802	5709	-	refGene	transcript	NA	NA	CLDN15	NM_014343	NA	NA
3764	IL17RA	933.617196	0.590512402	0.104923514	5.628027328	1.82E-08	0.000000338	chr22	17085000	17115693	30694	+	refGene	transcript	NA	NA	IL17RA	NM_014339	NA	NA
3765	C19orf12	525.1138909	-0.282681158	0.105647461	-2.675702341	0.007457284	0.035849657	chr19	29698886	29715261	16376	-	refGene	transcript	NA	NA	C19orf12	NM_001256046	NA	NA
3766	APPL1	3148.053321	0.151644391	0.132113533	1.147833893	0.251037143	0.474768894	chr3	57227729	57273470	45742	+	refGene	transcript	NA	NA	APPL1	NM_012096	NA	NA
3767	RBMS1	1608.617567	0.729630511	0.149631043	4.876197452	0.00000108	0.0000149	chr2	160272151	160493807	221657	-	refGene	transcript	NA	NA	RBMS1	NM_016836	NA	NA
3768	NOCT	613.8627918	0.040806066	0.212518818	0.192011542	0.847733164	0.928915899	chr4	139015781	139045939	30159	+	refGene	transcript	NA	NA	NOCT	NM_012118	NA	NA
3769	MAP7D2	7.255179881	-1.284060653	0.952805787	-1.347662525	0.177766951	0.38075136	chrX	20006713	20116640	109928	-	refGene	transcript	NA	NA	MAP7D2	NM_001168467	NA	NA
3770	PLK4	1026.054618	-0.208743256	0.141768452	-1.47242389	0.140906446	0.326778528	chr4	127881244	127899222	17979	+	refGene	transcript	NA	NA	PLK4	NM_001190801	NA	NA
3771	TOR2A	152.683259	0.343723189	0.142581269	2.410717697	0.015921167	0.066319185	chr9	127731524	127735294	3771	-	refGene	transcript	NA	NA	TOR2A	NM_001252023	NA	NA
3772	PRSS53	268.5235027	0.271852707	0.424835939	0.639900446	0.522237324	0.73010231	chr16	31083424	31088809	5386	-	refGene	transcript	NA	NA	PRSS53	NM_001039503	NA	NA
3773	ASXL1	1429.164514	0.241549186	0.10663252	2.26524879	0.023497417	0.089683374	chr20	32359065	32439319	80255	+	refGene	transcript	NA	NA	ASXL1	NM_001363734	NA	NA
3774	LHPP	103.3318495	0.021216229	0.306553687	0.069208852	0.944823377	0.977370565	chr10	124461823	124614141	152319	+	refGene	transcript	NA	NA	LHPP	NM_001167880	NA	NA
3775	ZNF358	409.8833505	0.018649492	0.179221666	0.104058244	0.917123128	0.96283451	chr19	7516103	7521025	4923	+	refGene	transcript	NA	NA	ZNF358	NM_018083	NA	NA
3776	FLJ37201	55.10121621	0.145960563	0.317440697	0.459804191	0.645656775	0.816417903	chr10	89691300	89697928	6629	-	refGene	transcript	NA	NA	FLJ37201	NR_026835	NA	NA
3777	DNAJC2	1354.057434	-0.17568415	0.186977292	-0.93960153	0.347421991	0.577568081	chr7	103312289	103344873	32585	-	refGene	transcript	NA	NA	DNAJC2	NM_001362667	NA	NA
3778	EMP2	808.2407244	0.006384082	0.245267042	0.026029106	0.979234123	0.993732828	chr16	10528422	10580598	52177	-	refGene	transcript	NA	NA	EMP2	NM_001424	NA	NA
3779	NUDT9P1	2.951079674	0.031237417	1.412413022	0.022116348	0.982355146	0.994822041	chr10	91152006	91153080	1075	-	refGene	transcript	NA	NA	NUDT9P1	NR_002779	NA	NA
3780	CCM2	618.5238668	-0.16105312	0.178098911	-0.904290314	0.365841482	0.594020406	chr7	44999746	45076453	76708	+	refGene	transcript	NA	NA	CCM2	NR_030770	NA	NA
3781	PLEKHO2	323.8387486	0.055772282	0.303300366	0.183884651	0.854103946	0.931903625	chr15	64841915	64868002	26088	+	refGene	transcript	NA	NA	PLEKHO2	NM_025201	NA	NA
3782	ZNF430	352.5453994	-0.807650678	0.184922126	-4.367517802	0.0000126	0.000138847	chr19	21020657	21060047	39391	+	refGene	transcript	NA	NA	ZNF430	NM_025189	NA	NA
3783	HECTD2	431.0200482	0.253167743	0.111672109	2.267063327	0.023386357	0.089420336	chr10	91409235	91514828	105594	+	refGene	transcript	NA	NA	HECTD2	NM_001348365	NA	NA
3784	NRG2	119.6331687	2.230609004	0.324198004	6.880390911	5.97E-12	1.84E-10	chr5	139846781	140043299	196519	-	refGene	transcript	NA	NA	NRG2	NM_013982	NA	NA
3785	TNKS2-AS1	8.687474143	-0.979240867	0.597413624	-1.639133805	0.101185396	0.260949316	chr10	91782839	91798196	15358	-	refGene	transcript	NA	NA	TNKS2-AS1	NR_108070	NA	NA
3786	LIPA	1284.227232	0.673901474	0.102132152	6.598328337	4.16E-11	1.14E-09	chr10	89213573	89251775	38203	-	refGene	transcript	NA	NA	LIPA	NM_000235	NA	NA
3787	TNFRSF10C	8.136206296	2.414593137	1.160987419	2.079775454	0.037546133	0.127854453	chr8	23102814	23117437	14624	+	refGene	transcript	NA	NA	TNFRSF10C	NM_003841	NA	NA
3788	PDGFA	89.24253965	-2.017150529	0.28460476	-7.087550227	1.37E-12	4.53E-11	chr7	497260	519844	22585	-	refGene	transcript	NA	NA	PDGFA	NM_033023	NA	NA
3789	TRIM33	2182.448245	-0.206614598	0.071412038	-2.893274083	0.003812484	0.020628846	chr1	114392793	114511203	118411	-	refGene	transcript	NA	NA	TRIM33	NM_033020	NA	NA
3790	IDH1	2474.343792	-0.565430298	0.174218595	-3.24552209	0.001172355	0.007657159	chr2	208236227	208255143	18917	-	refGene	transcript	NA	NA	IDH1	NM_005896	NA	NA
3791	REC8	29.9105174	-0.167601801	0.382013181	-0.438733031	0.66085499	0.825837383	chr14	473058	481232	8175	+	refGene	transcript	NA	NA	REC8	NM_001048205	NA	NA
3792	XIST	2139.778865	-11.57716019	0.700077492	-16.53696958	1.99E-61	1.13E-58	chrX	73820651	73852753	32103	-	refGene	transcript	NA	NA	XIST	NR_001564	NA	NA
3793	ATP8B1	30.63253498	-2.860230059	0.418997614	-6.826363601	8.71E-12	2.63E-10	chr18	57646426	57803315	156890	-	refGene	transcript	NA	NA	ATP8B1	NM_001374385	NA	NA
3794	ARHGAP28	4.484672004	-3.310559848	0.905484994	-3.656117849	0.000256064	0.002059231	chr18	6729716	6898721	169006	+	refGene	transcript	NA	NA	ARHGAP28	NM_001366231	NA	NA
3795	SKIV2L	6158.607979	0.048464358	0.133980659	0.361726524	0.717556404	0.860630024	chr6	3215145	3225720	10576	+	refGene	transcript	NA	NA	SKIV2L	NM_006929	NA	NA
3796	DNAJC4	165.3539401	-0.190680017	0.232786943	-0.819118181	0.41271899	0.638314461	chr11	64230432	64234281	3850	+	refGene	transcript	NA	NA	DNAJC4	NM_001307980	NA	NA
3797	TRIM35	534.1555244	0.215649807	0.240808733	0.8955232	0.370507469	0.598642702	chr8	27284886	27311272	26387	-	refGene	transcript	NA	NA	TRIM35	NM_001304495	NA	NA
3798	PITPNM3	12.66305302	0.700397529	0.54756606	1.27911056	0.200858126	0.412607203	chr17	6451263	6556555	105293	-	refGene	transcript	NA	NA	PITPNM3	NM_031220	NA	NA
3799	COG6	779.1334957	0.413967064	0.119111394	3.475461493	0.000509975	0.003740573	chr13	39655662	39752628	96967	+	refGene	transcript	NA	NA	COG6	NM_020751	NA	NA
3800	MRPS34	903.041233	0.471171243	0.178901478	2.633691176	0.008446227	0.039702556	chr16	1771895	1773134	1240	-	refGene	transcript	NA	NA	MRPS34	NM_001300900	NA	NA
3801	ZNF514	726.0214989	-0.569635771	0.209948367	-2.713218385	0.006663318	0.032679538	chr2	95145000	95159848	14849	-	refGene	transcript	NA	NA	ZNF514	NM_032788	NA	NA
3802	TRMO	178.8193628	-0.081973502	0.171016728	-0.479330313	0.631703661	0.807372413	chr9	97904489	97922500	18012	-	refGene	transcript	NA	NA	TRMO	NM_001371661	NA	NA
3803	CBR4	709.6397583	0.293125184	0.234271575	1.251219587	0.210854374	0.426863444	chr4	168987591	169010255	22665	-	refGene	transcript	NA	NA	CBR4	NM_032783	NA	NA
3804	TMEM25	597.9010882	0.797447928	0.136896377	5.825193806	5.7E-09	0.000000114	chr11	118531192	118535829	4638	+	refGene	transcript	NA	NA	TMEM25	NM_032780	NA	NA
3805	FRA10AC1	315.3938038	-0.180797875	0.235790279	-0.766774082	0.443215848	0.664401432	chr10	93667883	93702572	34690	-	refGene	transcript	NA	NA	FRA10AC1	NR_144635	NA	NA
3806	KRCC1	692.2649025	0.422170047	0.177175765	2.382775359	0.017182676	0.070532665	chr2	88027205	88055783	28579	-	refGene	transcript	NA	NA	KRCC1	NM_016618	NA	NA
3807	CDK18	808.045191	1.480680858	0.291842902	5.073554458	0.00000039	0.00000588	chr1	205504669	205532789	28121	+	refGene	transcript	NA	NA	CDK18	NM_002596	NA	NA
3808	SLC6A13	6.237781843	0.477838067	1.817643176	0.262888819	0.792636275	0.902440856	chr12	220622	262836	42215	-	refGene	transcript	NA	NA	SLC6A13	NM_016615	NA	NA
3809	PIPSL	27.16377052	0.480555554	0.334782697	1.435425302	0.15116594	0.342565373	chr10	93958140	93961915	3776	-	refGene	transcript	NA	NA	PIPSL	NR_002319	NA	NA
3810	TRABD	900.3942472	0.095173746	0.172020523	0.553269718	0.580078734	0.772534106	chr22	50185913	50199594	13682	+	refGene	transcript	NA	NA	TRABD	NM_001320485	NA	NA
